format=1 tracks=4 division=1024

BA   17   CR  2+37/256   TR  1   CH  1   Channel volume 104
BA   17   CR 2+279/1024   TR  1   CH  1   Channel volume 103
BA   17   CR 2+205/512   TR  1   CH  1   Channel volume 101
BA   17   CR 2+531/1024   TR  2   CH  2   NT  G#        237/512   von=64   voff=0
BA   17   CR 2+541/1024   TR  1   CH  1   Channel volume 100
BA   17   CR   2+21/32   TR  1   CH  1   Channel volume 99
BA   17   CR 2+803/1024   TR  1   CH  1   Channel volume 98
BA   17   CR 2+467/512   TR  1   CH  1   Channel volume 96
BA   17   CR   3+3/256   TR  2   CH  2   NT  F#        237/512   von=65   voff=0
BA   17   CR   3+3/256   TR  3   CH  3   NT  B-        237/512   von=65   voff=0
BA   17   CR 3+41/1024   TR  1   CH  1   Channel volume 95
BA   17   CR  3+43/256   TR  1   CH  1   Channel volume 93
BA   17   CR 3+303/1024   TR  1   CH  1   Channel volume 92
BA   17   CR 3+217/512   TR  1   CH  1   Channel volume 91
BA   17   CR 3+517/1024   TR  2   CH  2   NT  G#        119/256   von=64   voff=0
BA   17   CR 3+517/1024   TR  3   CH  3   NT  A-        119/256   von=64   voff=0
BA   17   CR 3+565/1024   TR  1   CH  1   Channel volume 90
BA   17   CR  3+87/128   TR  1   CH  1   Channel volume 89

BA   18   CR     1/256   TR  1   CH  1   NT  E       3+935/1024   voff=0
BA   18   CR     1/256   TR  2   CH  2   NT  A        511/1024   von=69   voff=0
BA   18   CR     1/256   TR  3   CH  3   NT  G#-     1+25/1024   von=69   voff=0
BA   18   CR   121/512   TR  1   CH  1   Channel volume 90
BA   18   CR    95/256   TR  1   CH  1   Channel volume 92
BA   18   CR   259/512   TR  1   CH  1   Channel volume 94
BA   18   CR   273/512   TR  2   CH  2   NT  E        477/1024   von=64   voff=0
BA   18   CR     41/64   TR  1   CH  1   Channel volume 96
BA   18   CR   397/512   TR  1   CH  1   Channel volume 99
BA   18   CR   233/256   TR  1   CH  1   Channel volume 100
BA   18   CR  1+15/512   TR  2   CH  2   NT  C#        237/512   von=65   voff=0
BA   18   CR  1+23/512   TR  1   CH  1   Channel volume 102
BA   18   CR  1+23/128   TR  1   CH  1   Channel volume 104
BA   18   CR 1+161/512   TR  1   CH  1   Channel volume 105
BA   18   CR 1+477/1024   TR  1   CH  1   Channel volume 106
BA   18   CR 1+535/1024   TR  2   CH  2   NT  B-       479/1024   von=64   voff=0
BA   18   CR 1+611/1024   TR  1   CH  1   Channel volume 105
BA   18   CR 1+879/1024   TR  1   CH  1   Channel volume 104
BA   18   CR 1+1013/1024   TR  1   CH  1   Channel volume 103
BA   18   CR 2+21/1024   TR  2   CH  2   NT  A-       479/1024   von=67   voff=0
BA   18   CR 2+21/1024   TR  3   CH  3   NT  C#-       507/512   von=66   voff=0
BA   18   CR 2+123/1024   TR  1   CH  1   Channel volume 102
BA   18   CR 2+257/1024   TR  1   CH  1   Channel volume 101
BA   18   CR 2+391/1024   TR  1   CH  1   Channel volume 100
BA   18   CR 2+531/1024   TR  2   CH  2   NT  B-        237/512   von=64   voff=0
BA   18   CR 2+659/1024   TR  1   CH  1   Channel volume 98
BA   18   CR 2+793/1024   TR  1   CH  1   Channel volume 97
BA   18   CR 2+927/1024   TR  1   CH  1   Channel volume 95
BA   18   CR   3+3/256   TR  2   CH  2   NT  C#        237/512   von=65   voff=0
BA   18   CR   3+3/256   TR  3   CH  3   NT  G#-     1011/1024   von=65   voff=0
BA   18   CR 3+37/1024   TR  1   CH  1   Channel volume 94
BA   18   CR 3+171/1024   TR  1   CH  1   Channel volume 93
BA   18   CR 3+305/1024   TR  1   CH  1   Channel volume 92
BA   18   CR 3+439/1024   TR  1   CH  1   Channel volume 91
BA   18   CR 3+517/1024   TR  2   CH  2   NT  E         119/256   von=64   voff=0
BA   18   CR 3+573/1024   TR  1   CH  1   Channel volume 90
BA   18   CR 3+707/1024   TR  1   CH  1   Channel volume 89

BA   19   CR     1/256   TR  1   CH  1   NT  F#      3+935/1024   voff=0
BA   19   CR     1/256   TR  3   CH  3   NT  A-      1+25/1024   von=69   voff=0
BA   19   CR    59/256   TR  1   CH  1   Channel volume 90
BA   19   CR  371/1024   TR  1   CH  1   Channel volume 92
BA   19   CR   253/512   TR  1   CH  1   Channel volume 94
BA   19   CR   273/512   TR  2   CH  2   NT  F#       477/1024   voff=0
BA   19   CR  641/1024   TR  1   CH  1   Channel volume 96
BA   19   CR    97/128   TR  1   CH  1   Channel volume 99
BA   19   CR  911/1024   TR  1   CH  1   Channel volume 100
BA   19   CR  1+11/512   TR  1   CH  1   Channel volume 102
BA   19   CR  1+15/512   TR  2   CH  2   NT  E         237/512   von=65   voff=0
BA   19   CR 1+157/1024   TR  1   CH  1   Channel volume 104
BA   19   CR  1+73/256   TR  1   CH  1   Channel volume 105
BA   19   CR 1+219/512   TR  1   CH  1   Channel volume 106
BA   19   CR 1+535/1024   TR  2   CH  2   NT  F#       479/1024   von=64   voff=0
BA   19   CR 1+567/1024   TR  1   CH  1   Channel volume 105
BA   19   CR 1+825/1024   TR  1   CH  1   Channel volume 104
BA   19   CR 2+21/1024   TR  2   CH  2   NT  F#       479/1024   von=67   voff=0
BA   19   CR 2+21/1024   TR  3   CH  3   NT  A-        507/512   von=67   voff=0
BA   19   CR 2+59/1024   TR  1   CH  1   Channel volume 103
BA   19   CR  2+47/256   TR  1   CH  1   Channel volume 102
BA   19   CR 2+317/1024   TR  1   CH  1   Channel volume 100
BA   19   CR 2+531/1024   TR  2   CH  2   NT  G#        237/512   von=64   voff=0
BA   19   CR 2+575/1024   TR  1   CH  1   Channel volume 99
BA   19   CR   2+11/16   TR  1   CH  1   Channel volume 97
BA   19   CR 2+833/1024   TR  1   CH  1   Channel volume 96
BA   19   CR 2+481/512   TR  1   CH  1   Channel volume 95
BA   19   CR   3+3/256   TR  2   CH  2   NT  A         237/512   von=65   voff=0
BA   19   CR   3+3/256   TR  3   CH  3   NT  B-      1011/1024   von=65   voff=0
BA   19   CR 3+67/1024   TR  1   CH  1   Channel volume 94
BA   19   CR  3+49/256   TR  1   CH  1   Channel volume 92
BA   19   CR 3+325/1024   TR  1   CH  1   Channel volume 91
BA   19   CR 3+227/512   TR  1   CH  1   Channel volume 90
BA   19   CR 3+517/1024   TR  2   CH  2   NT  B         119/256   von=64   voff=0
BA   19   CR  3+89/128   TR  1   CH  1   Channel volume 89

BA   20   CR     1/256   TR  1   CH  1   NT  G#      1+239/256   von=81   voff=0
BA   20   CR     1/256   TR  2   CH  2   NT  C#'      511/1024   von=69   voff=0
BA   20   CR     1/256   TR  3   CH  3   NT  B-      1+25/1024   von=69   voff=0
BA   20   CR   273/512   TR  2   CH  2   NT  D'       477/1024   von=64   voff=0
BA   20   CR  1+15/512   TR  2   CH  2   NT  C#'       237/512   von=65   voff=0
BA   20   CR 1+535/1024   TR  2   CH  2   NT  B        479/1024   von=64   voff=0
BA   20   CR 2+21/1024   TR  1   CH  1   NT  B       1+459/512   von=79   voff=0
BA   20   CR 2+21/1024   TR  2   CH  2   NT  E'       479/1024   von=67   voff=0
BA   20   CR 2+21/1024   TR  3   CH  3   NT  D       1+501/512   von=67   voff=0
BA   20   CR 2+531/1024   TR  2   CH  2   NT  D'        237/512   von=64   voff=0
BA   20   CR   3+3/256   TR  2   CH  2   NT  C#'       237/512   von=65   voff=0
BA   20   CR 3+517/1024   TR  2   CH  2   NT  B         119/256   von=64   voff=0

BA   21   CR     1/256   TR  2   CH  2   NT  A        511/1024   von=69   voff=0
BA   21   CR  217/1024   TR  1   CH  1   Channel volume 108
BA   21   CR   273/512   TR  2   CH  2   NT  E        477/1024   von=64   voff=0
BA   21   CR  1+15/512   TR  2   CH  2   NT  A         507/512   von=65   voff=0
BA   21   CR 2+21/1024   TR  2   CH  2   NT  B         507/512   von=67   voff=0
BA   21   CR   3+3/256   TR  2   CH  2   NT  D'      1011/1024   von=65   voff=0
BA   21   CR   3+3/256   TR  3   CH  3   NT  E         237/512   von=65   voff=0
BA   21   CR 3+517/1024   TR  3   CH  3   NT  F#        119/256   von=64   voff=0

BA   22   CR     1/256   TR  2   CH  2   NT  C#'      277/1024   von=69   voff=0
BA   22   CR     1/256   TR  3   CH  3   NT  E       1+25/1024   von=69   voff=0
BA   22   CR  297/1024   TR  2   CH  2   NT  D'       233/1024   von=64   voff=0
BA   22   CR   273/512   TR  2   CH  2   NT  C#'      477/1024   voff=0
BA   22   CR  1+15/512   TR  2   CH  2   NT  B         237/512   von=65   voff=0
BA   22   CR  1+15/512   TR  3   CH  3   NT  D         507/512   von=65   voff=0
BA   22   CR 1+535/1024   TR  2   CH  2   NT  A        479/1024   von=64   voff=0
BA   22   CR 2+21/1024   TR  2   CH  2   NT  B         507/512   von=67   voff=0
BA   22   CR 2+21/1024   TR  3   CH  3   NT  C#       479/1024   von=67   voff=0
BA   22   CR 2+531/1024   TR  3   CH  3   NT  D         237/512   von=64   voff=0
BA   22   CR   3+3/256   TR  1   CH  1   NT  B         105/256   von=65   voff=0
BA   22   CR   3+3/256   TR  2   CH  2   NT  G#      1011/1024   von=65   voff=0
BA   22   CR   3+3/256   TR  3   CH  3   NT  E       1011/1024   von=65   voff=0
BA   22   CR 3+517/1024   TR  1   CH  1   NT  G#        211/512   von=64   voff=0

BA   23   CR     1/256   TR  1   CH  1   NT  A       1+239/256   von=69   voff=0
BA   23   CR     1/256   TR  2   CH  2   NT  A        511/1024   von=69   voff=0
BA   23   CR     1/256   TR  3   CH  3   NT  E       1+25/1024   von=69   voff=0
BA   23   CR   273/512   TR  2   CH  2   NT  B        477/1024   von=64   voff=0
BA   23   CR  1+15/512   TR  2   CH  2   NT  C#'       507/512   von=65   voff=0
BA   23   CR  1+15/512   TR  3   CH  3   NT  F#        237/512   von=65   voff=0
BA   23   CR 1+535/1024   TR  3   CH  3   NT  D        479/1024   von=64   voff=0
BA   23   CR 2+21/1024   TR  1   CH  1   NT  F#      1+459/512   von=67   voff=0
BA   23   CR 2+21/1024   TR  2   CH  2   NT  D'        507/512   von=67   voff=0
BA   23   CR 2+21/1024   TR  3   CH  3   NT  E         507/512   von=67   voff=0
BA   23   CR   3+3/256   TR  2   CH  2   NT  C#'       237/512   von=65   voff=0
BA   23   CR   3+3/256   TR  3   CH  3   NT  F#      1011/1024   von=65   voff=0
BA   23   CR 3+517/1024   TR  2   CH  2   NT  B         119/256   von=64   voff=0

BA   24   CR     1/256   TR  1   CH  1   NT  G#       965/1024   von=69   voff=0
BA   24   CR     1/256   TR  2   CH  2   NT  E'      1+25/1024   von=69   voff=0
BA   24   CR     1/256   TR  3   CH  3   NT  G#      1+25/1024   von=69   voff=0
BA   24   CR  1+15/512   TR  2   CH  2   NT  D'        237/512   von=65   voff=0
BA   24   CR 1+535/1024   TR  2   CH  2   NT  C#'      479/1024   von=64   voff=0
BA   24   CR 1+1001/1024   TR  1   CH  1   Channel volume 89
BA   24   CR 2+21/1024   TR  1   CH  1   NT  B       1+459/512   von=79   voff=0
BA   24   CR 2+21/1024   TR  2   CH  2   NT  B         507/512   von=67   voff=0
BA   24   CR 2+21/1024   TR  3   CH  3   NT  E         507/512   von=67   voff=0
BA   24   CR   3+3/256   TR  2   CH  2   NT  C#'       237/512   von=65   voff=0
BA   24   CR   3+3/256   TR  3   CH  3   NT  G#      1011/1024   von=65   voff=0
BA   24   CR 3+517/1024   TR  2   CH  2   NT  B         119/256   von=64   voff=0

BA   25   CR     1/256   TR  1   CH  1   NT  A       1+239/256   von=81   voff=0
BA   25   CR     1/256   TR  2   CH  2   NT  A        511/1024   von=69   voff=0
BA   25   CR     1/256   TR  3   CH  3   NT  A        511/1024   von=69   voff=0
BA   25   CR   273/512   TR  2   CH  2   NT  E        477/1024   von=64   voff=0
BA   25   CR   273/512   TR  3   CH  3   NT  E        477/1024   von=64   voff=0
BA   25   CR  1+15/512   TR  2   CH  2   NT  A         507/512   von=65   voff=0
BA   25   CR  1+15/512   TR  3   CH  3   NT  C#        237/512   von=65   voff=0
BA   25   CR 1+535/1024   TR  3   CH  3   NT  E        479/1024   von=64   voff=0
BA   25   CR 2+21/1024   TR  1   CH  1   NT  B       1+459/512   von=79   voff=0
BA   25   CR 2+21/1024   TR  2   CH  2   NT  B         507/512   von=67   voff=0
BA   25   CR 2+21/1024   TR  3   CH  3   NT  F#        507/512   von=67   voff=0
BA   25   CR   3+3/256   TR  2   CH  2   NT  D'      1011/1024   von=65   voff=0
BA   25   CR   3+3/256   TR  3   CH  3   NT  D       1011/1024   von=65   voff=0

BA   26   CR     1/256   TR  1   CH  1   NT  A       1+239/256   von=81   voff=0
BA   26   CR     1/256   TR  2   CH  2   NT  C#'      277/1024   von=69   voff=0
BA   26   CR     1/256   TR  3   CH  3   NT  E       1+25/1024   von=69   voff=0
BA   26   CR  297/1024   TR  2   CH  2   NT  D'       233/1024   von=64   voff=0
BA   26   CR   273/512   TR  2   CH  2   NT  C#'      477/1024   voff=0
BA   26   CR  1+15/512   TR  2   CH  2   NT  B         237/512   von=65   voff=0
BA   26   CR  1+15/512   TR  3   CH  3   NT  D         507/512   von=65   voff=0
BA   26   CR 1+535/1024   TR  2   CH  2   NT  A        479/1024   von=64   voff=0
BA   26   CR 2+21/1024   TR  1   CH  1   NT  G#      1+459/512   von=79   voff=0
BA   26   CR 2+21/1024   TR  2   CH  2   NT  B         507/512   von=67   voff=0
BA   26   CR 2+21/1024   TR  3   CH  3   NT  C#       479/1024   von=67   voff=0
BA   26   CR 2+531/1024   TR  3   CH  3   NT  D         237/512   von=64   voff=0
BA   26   CR   3+3/256   TR  2   CH  2   NT  G#      1011/1024   von=65   voff=0
BA   26   CR   3+3/256   TR  3   CH  3   NT  E       1011/1024   von=65   voff=0

BA   27   CR     1/256   TR  1   CH  1   NT  A       1+239/256   von=81   voff=0
BA   27   CR     1/256   TR  2   CH  2   NT  A        511/1024   von=69   voff=0
BA   27   CR     1/256   TR  3   CH  3   NT  E       1+25/1024   von=69   voff=0
BA   27   CR   273/512   TR  2   CH  2   NT  B        477/1024   von=64   voff=0
BA   27   CR  1+15/512   TR  2   CH  2   NT  C#'       507/512   von=65   voff=0
BA   27   CR  1+15/512   TR  3   CH  3   NT  F#        237/512   von=65   voff=0
BA   27   CR 1+535/1024   TR  3   CH  3   NT  D        479/1024   von=64   voff=0
BA   27   CR 2+21/1024   TR  1   CH  1   NT  F#      1+459/512   von=79   voff=0
BA   27   CR 2+21/1024   TR  2   CH  2   NT  D'        507/512   von=67   voff=0
BA   27   CR 2+21/1024   TR  3   CH  3   NT  E         507/512   von=67   voff=0
BA   27   CR   3+3/256   TR  2   CH  2   NT  C#'       237/512   von=65   voff=0
BA   27   CR   3+3/256   TR  3   CH  3   NT  F#      1011/1024   von=65   voff=0
BA   27   CR 3+517/1024   TR  2   CH  2   NT  B         119/256   von=64   voff=0

BA   28   CR     1/256   TR  1   CH  1   NT  G#      1+239/256   von=81   voff=0
BA   28   CR     1/256   TR  2   CH  2   NT  E'      1+25/1024   von=69   voff=0
BA   28   CR     1/256   TR  3   CH  3   NT  G#      1+25/1024   von=69   voff=0
BA   28   CR  1+15/512   TR  2   CH  2   NT  D'        237/512   von=65   voff=0
BA   28   CR  1+15/512   TR  3   CH  3   NT  F#        507/512   von=65   voff=0
BA   28   CR 1+535/1024   TR  2   CH  2   NT  C#'      479/1024   von=64   voff=0
BA   28   CR 2+21/1024   TR  1   CH  1   NT  B       1+459/512   von=79   voff=0
BA   28   CR 2+21/1024   TR  2   CH  2   NT  B       1+501/512   von=67   voff=0
BA   28   CR 2+21/1024   TR  3   CH  3   NT  E         507/512   von=67   voff=0
BA   28   CR   3+3/256   TR  3   CH  3   NT  F#      1011/1024   von=65   voff=0

BA   29   CR     1/256   TR  1   CH  1   NT  A       1+239/256   von=81   voff=0
BA   29   CR     1/256   TR  2   CH  2   NT  A        511/1024   von=69   voff=0
BA   29   CR     1/256   TR  3   CH  3   NT  A        511/1024   von=69   voff=0
BA   29   CR   273/512   TR  2   CH  2   NT  E        477/1024   von=64   voff=0
BA   29   CR   273/512   TR  3   CH  3   NT  E        477/1024   von=64   voff=0
BA   29   CR  1+15/512   TR  2   CH  2   NT  A         507/512   von=65   voff=0
BA   29   CR  1+15/512   TR  3   CH  3   NT  C#        237/512   von=65   voff=0
BA   29   CR 1+535/1024   TR  3   CH  3   NT  E        479/1024   von=64   voff=0
BA   29   CR 2+21/1024   TR  1   CH  1   NT  B       1001/1024   von=67   voff=0
BA   29   CR 2+21/1024   TR  2   CH  2   NT  B         507/512   von=67   voff=0
BA   29   CR 2+21/1024   TR  3   CH  3   NT  F#        507/512   von=67   voff=0
BA   29   CR   3+3/256   TR  1   CH  1   NT  E         499/512   von=65   voff=0
BA   29   CR   3+3/256   TR  2   CH  2   NT  D'      1011/1024   von=65   voff=0
BA   29   CR   3+3/256   TR  3   CH  3   NT  D       1011/1024   von=65   voff=0

BA   30   CR     1/256   TR  1   CH  1   NT  A         1+3/256   von=69   voff=0
BA   30   CR     1/256   TR  2   CH  2   NT  C#'      277/1024   von=69   voff=0
BA   30   CR     1/256   TR  3   CH  3   NT  E       1+25/1024   von=69   voff=0
BA   30   CR  297/1024   TR  2   CH  2   NT  D'       233/1024   von=64   voff=0
BA   30   CR   273/512   TR  2   CH  2   NT  C#'      477/1024   voff=0
BA   30   CR  1+15/512   TR  1   CH  1   NT  E       1001/1024   von=65   voff=0
BA   30   CR  1+15/512   TR  2   CH  2   NT  B         237/512   von=65   voff=0
BA   30   CR  1+15/512   TR  3   CH  3   NT  D         507/512   von=65   voff=0
BA   30   CR 1+535/1024   TR  2   CH  2   NT  A        479/1024   von=64   voff=0
BA   30   CR 2+21/1024   TR  1   CH  1   NT  G#      1001/1024   von=67   voff=0
BA   30   CR 2+21/1024   TR  2   CH  2   NT  B         507/512   von=67   voff=0
BA   30   CR 2+21/1024   TR  3   CH  3   NT  C#       479/1024   von=67   voff=0
BA   30   CR 2+531/1024   TR  3   CH  3   NT  D         237/512   von=64   voff=0
BA   30   CR   3+3/256   TR  1   CH  1   NT  E         499/512   von=65   voff=0
BA   30   CR   3+3/256   TR  2   CH  2   NT  G#      1011/1024   von=65   voff=0
BA   30   CR   3+3/256   TR  3   CH  3   NT  E       1011/1024   von=65   voff=0

BA   31   CR     1/256   TR  1   CH  1   NT  A       1+239/256   von=81   voff=0
BA   31   CR     1/256   TR  2   CH  2   NT  A        511/1024   von=69   voff=0
BA   31   CR     1/256   TR  3   CH  3   NT  E       1+25/1024   von=69   voff=0
BA   31   CR   273/512   TR  2   CH  2   NT  B        477/1024   von=64   voff=0
BA   31   CR  1+15/512   TR  2   CH  2   NT  C#'       507/512   von=65   voff=0
BA   31   CR  1+15/512   TR  3   CH  3   NT  F#        237/512   von=65   voff=0
BA   31   CR 1+535/1024   TR  3   CH  3   NT  D        479/1024   von=64   voff=0
BA   31   CR 2+21/1024   TR  1   CH  1   NT  F#        465/512   von=79   voff=0
BA   31   CR 2+21/1024   TR  2   CH  2   NT  D'        507/512   von=67   voff=0
BA   31   CR 2+21/1024   TR  3   CH  3   NT  E         507/512   von=67   voff=0
BA   31   CR   3+3/256   TR  1   CH  1   NT  G        927/1024   von=77   voff=0
BA   31   CR   3+3/256   TR  2   CH  2   NT  C#'       237/512   von=65   voff=0
BA   31   CR   3+3/256   TR  3   CH  3   NT  F#      1011/1024   von=65   voff=0
BA   31   CR 3+517/1024   TR  2   CH  2   NT  B         119/256   von=64   voff=0

BA   32   CR     1/256   TR  1   CH  1   NT  G#       965/1024   von=81   voff=0
BA   32   CR     1/256   TR  2   CH  2   NT  E'      1+25/1024   von=69   voff=0
BA   32   CR     1/256   TR  3   CH  3   NT  G#      1+25/1024   von=69   voff=0
BA   32   CR  1+15/512   TR  1   CH  1   NT  A         465/512   von=77   voff=0
BA   32   CR  1+15/512   TR  2   CH  2   NT  D'        237/512   von=65   voff=0
BA   32   CR  1+15/512   TR  3   CH  3   NT  F#        507/512   von=65   voff=0
BA   32   CR 1+535/1024   TR  2   CH  2   NT  C#'      479/1024   von=64   voff=0
BA   32   CR 2+21/1024   TR  1   CH  1   NT  D'      1+459/512   von=79   voff=0
BA   32   CR 2+21/1024   TR  2   CH  2   NT  B       1+501/512   von=67   voff=0
BA   32   CR   3+3/256   TR  3   CH  3   NT  G#      1011/1024   voff=0

BA   33   CR     1/256   TR  1   CH  1   NT  C#'     3+935/1024   von=76   voff=0
BA   33   CR     1/256   TR  3   CH  3   NT  E       1+25/1024   von=69   voff=0
BA   33   CR     15/64   TR  1   CH  1   Channel volume 90
BA   33   CR  377/1024   TR  1   CH  1   Channel volume 91
BA   33   CR   257/512   TR  1   CH  1   Channel volume 93
BA   33   CR   273/512   TR  2   CH  2   NT  C#'      477/1024   von=64   voff=0
BA   33   CR  651/1024   TR  1   CH  1   Channel volume 95
BA   33   CR   197/256   TR  1   CH  1   Channel volume 98
BA   33   CR  925/1024   TR  1   CH  1   Channel volume 100
BA   33   CR  1+15/512   TR  2   CH  2   NT  B         237/512   von=65   voff=0
BA   33   CR  1+19/512   TR  1   CH  1   Channel volume 101
BA   33   CR 1+175/1024   TR  1   CH  1   Channel volume 103
BA   33   CR  1+39/128   TR  1   CH  1   Channel volume 104
BA   33   CR 1+449/1024   TR  1   CH  1   Channel volume 105
BA   33   CR 1+535/1024   TR  2   CH  2   NT  C#'      479/1024   von=64   voff=0
BA   33   CR 1+149/256   TR  1   CH  1   Channel volume 106
BA   33   CR 1+365/512   TR  1   CH  1   Channel volume 105
BA   33   CR 1+499/512   TR  1   CH  1   Channel volume 104
BA   33   CR 2+21/1024   TR  2   CH  2   NT  C#'      479/1024   von=67   voff=0
BA   33   CR 2+21/1024   TR  3   CH  3   NT  E         507/512   von=67   voff=0
BA   33   CR  2+27/256   TR  1   CH  1   Channel volume 103
BA   33   CR 2+121/512   TR  1   CH  1   Channel volume 102
BA   33   CR  2+47/128   TR  1   CH  1   Channel volume 101
BA   33   CR 2+255/512   TR  1   CH  1   Channel volume 100
BA   33   CR 2+531/1024   TR  2   CH  2   NT  D'        237/512   von=64   voff=0
BA   33   CR 2+161/256   TR  1   CH  1   Channel volume 99
BA   33   CR 2+389/512   TR  1   CH  1   Channel volume 98
BA   33   CR   2+57/64   TR  1   CH  1   Channel volume 96
BA   33   CR   3+3/256   TR  2   CH  2   NT  C#'       237/512   von=65   voff=0
BA   33   CR   3+3/256   TR  3   CH  3   NT  F#        237/512   von=65   voff=0
BA   33   CR  3+11/512   TR  1   CH  1   Channel volume 95
BA   33   CR  3+39/256   TR  1   CH  1   Channel volume 93
BA   33   CR 3+145/512   TR  1   CH  1   Channel volume 92
BA   33   CR  3+53/128   TR  1   CH  1   Channel volume 91
BA   33   CR 3+517/1024   TR  2   CH  2   NT  D'        119/256   von=64   voff=0
BA   33   CR 3+517/1024   TR  3   CH  3   NT  E         119/256   von=64   voff=0
BA   33   CR 3+279/512   TR  1   CH  1   Channel volume 90
BA   33   CR 3+173/256   TR  1   CH  1   Channel volume 89

BA   34   CR     1/256   TR  1   CH  1   NT  B       3+935/1024   voff=0
BA   34   CR     1/256   TR  2   CH  2   NT  E'       511/1024   von=69   voff=0
BA   34   CR     1/256   TR  3   CH  3   NT  D       1+25/1024   von=69   voff=0
BA   34   CR    57/256   TR  1   CH  1   Channel volume 90
BA   34   CR  359/1024   TR  1   CH  1   Channel volume 91
BA   34   CR   245/512   TR  1   CH  1   Channel volume 93
BA   34   CR   273/512   TR  2   CH  2   NT  B        477/1024   von=64   voff=0
BA   34   CR  621/1024   TR  1   CH  1   Channel volume 95
BA   34   CR     47/64   TR  1   CH  1   Channel volume 98
BA   34   CR  883/1024   TR  1   CH  1   Channel volume 100
BA   34   CR   507/512   TR  1   CH  1   Channel volume 101
BA   34   CR  1+15/512   TR  2   CH  2   NT  G#        237/512   von=65   voff=0
BA   34   CR 1+121/1024   TR  1   CH  1   Channel volume 102
BA   34   CR  1+63/256   TR  1   CH  1   Channel volume 103
BA   34   CR 1+383/1024   TR  1   CH  1   Channel volume 104
BA   34   CR 1+529/1024   TR  1   CH  1   Channel volume 103
BA   34   CR 1+535/1024   TR  2   CH  2   NT  F#       479/1024   von=64   voff=0
BA   34   CR 1+461/512   TR  1   CH  1   Channel volume 102
BA   34   CR 2+21/1024   TR  2   CH  2   NT  E        479/1024   von=67   voff=0
BA   34   CR 2+21/1024   TR  3   CH  3   NT  D         507/512   von=67   voff=0
BA   34   CR 2+29/1024   TR  1   CH  1   Channel volume 101
BA   34   CR    2+5/32   TR  1   CH  1   Channel volume 100
BA   34   CR 2+211/512   TR  1   CH  1   Channel volume 99
BA   34   CR 2+531/1024   TR  2   CH  2   NT  F#        237/512   von=64   voff=0
BA   34   CR 2+553/1024   TR  1   CH  1   Channel volume 98
BA   34   CR 2+171/256   TR  1   CH  1   Channel volume 96
BA   34   CR 2+815/1024   TR  1   CH  1   Channel volume 95
BA   34   CR 2+473/512   TR  1   CH  1   Channel volume 94
BA   34   CR   3+3/256   TR  2   CH  2   NT  G#        237/512   von=65   voff=0
BA   34   CR   3+3/256   TR  3   CH  3   NT  E       1011/1024   von=65   voff=0
BA   34   CR 3+53/1024   TR  1   CH  1   Channel volume 93
BA   34   CR  3+23/128   TR  1   CH  1   Channel volume 92
BA   34   CR 3+315/1024   TR  1   CH  1   Channel volume 91
BA   34   CR 3+223/512   TR  1   CH  1   Channel volume 90
BA   34   CR 3+517/1024   TR  2   CH  2   NT  B         119/256   von=64   voff=0
BA   34   CR 3+577/1024   TR  1   CH  1   Channel volume 89

BA   35   CR     1/256   TR  1   CH  1   NT  A       3+935/1024   voff=0
BA   35   CR     1/256   TR  3   CH  3   NT  C#      1+25/1024   von=69   voff=0
BA   35   CR    29/128   TR  1   CH  1   Channel volume 90
BA   35   CR  365/1024   TR  1   CH  1   Channel volume 92
BA   35   CR   249/512   TR  1   CH  1   Channel volume 94
BA   35   CR   273/512   TR  2   CH  2   NT  A        477/1024   voff=0
BA   35   CR  631/1024   TR  1   CH  1   Channel volume 96
BA   35   CR   191/256   TR  1   CH  1   Channel volume 98
BA   35   CR  897/1024   TR  1   CH  1   Channel volume 100
BA   35   CR   1+3/512   TR  1   CH  1   Channel volume 102
BA   35   CR  1+15/512   TR  2   CH  2   NT  G#        237/512   von=65   voff=0
BA   35   CR 1+139/1024   TR  1   CH  1   Channel volume 104
BA   35   CR   1+17/64   TR  1   CH  1   Channel volume 106
BA   35   CR 1+405/1024   TR  1   CH  1   Channel volume 107
BA   35   CR 1+535/1024   TR  2   CH  2   NT  A        479/1024   von=64   voff=0
BA   35   CR 1+139/256   TR  1   CH  1   Channel volume 108
BA   35   CR 1+685/1024   TR  1   CH  1   Channel volume 107
BA   35   CR 1+943/1024   TR  1   CH  1   Channel volume 106
BA   35   CR 2+21/1024   TR  2   CH  2   NT  A        479/1024   von=67   voff=0
BA   35   CR 2+21/1024   TR  3   CH  3   NT  C#        507/512   von=67   voff=0
BA   35   CR    2+3/64   TR  1   CH  1   Channel volume 105
BA   35   CR 2+177/1024   TR  1   CH  1   Channel volume 104
BA   35   CR 2+153/512   TR  1   CH  1   Channel volume 103
BA   35   CR 2+435/1024   TR  1   CH  1   Channel volume 101
BA   35   CR 2+531/1024   TR  2   CH  2   NT  B         237/512   von=64   voff=0
BA   35   CR 2+141/256   TR  1   CH  1   Channel volume 100
BA   35   CR 2+693/1024   TR  1   CH  1   Channel volume 99
BA   35   CR 2+411/512   TR  1   CH  1   Channel volume 98
BA   35   CR 2+951/1024   TR  1   CH  1   Channel volume 96
BA   35   CR   3+3/256   TR  2   CH  2   NT  A         237/512   von=65   voff=0
BA   35   CR   3+3/256   TR  3   CH  3   NT  D         237/512   von=65   voff=0
